,timestamp,value
61,2022-07-30 18:46:29.365023,39271.0
62,2022-07-30 18:46:33.571818,37746.0
63,2022-07-30 18:46:34.913501,34582.0
64,2022-07-30 18:46:36.299661,36657.0
65,2022-07-30 18:46:38.480004,35473.0
66,2022-07-30 18:46:40.814952,36539.0
67,2022-07-30 18:46:44.048742,36592.0
68,2022-07-30 18:46:47.050067,39753.0
69,2022-07-30 18:46:50.282823,37261.0
70,2022-07-30 18:46:53.328796,34615.0
71,2022-07-30 18:46:57.343949,37150.0
72,2022-07-30 18:46:59.572241,37131.0
73,2022-07-30 18:47:01.781435,38893.0
74,2022-07-30 18:47:05.217383,37464.0
75,2022-07-30 18:47:08.550001,38094.0
76,2022-07-30 18:47:10.777535,37333.0
77,2022-07-30 18:47:14.764997,34961.0
78,2022-07-30 18:47:17.960389,38156.0
79,2022-07-30 18:47:21.894429,36692.0
80,2022-07-30 18:47:24.097106,37686.0
81,2022-07-30 18:47:27.336893,39066.0
82,2022-07-30 18:47:31.434693,37045.0
83,2022-07-30 18:47:35.579653,39322.0
84,2022-07-30 18:47:39.602938,37289.0
85,2022-07-30 18:47:42.618722,36840.0
86,2022-07-30 18:47:43.970846,37253.0
87,2022-07-30 18:47:45.204748,37342.0
88,2022-07-30 18:47:47.379692,35239.0
89,2022-07-30 18:47:49.645371,39492.0
90,2022-07-30 18:47:52.661686,38849.0
91,2022-07-30 18:47:54.936509,37259.0
92,2022-07-30 18:47:57.932715,35158.0
93,2022-07-30 18:48:01.704636,36756.0
94,2022-07-30 18:48:05.872070,34585.0
95,2022-07-30 18:48:08.095081,35177.0
96,2022-07-30 18:48:11.273450,38423.0
97,2022-07-30 18:48:15.533693,37790.0
98,2022-07-30 18:48:16.790571,35734.0
99,2022-07-30 18:48:18.866820,35128.0
100,2022-07-30 18:48:20.996984,39503.0
101,2022-07-30 18:48:23.350424,38889.0
102,2022-07-30 18:48:26.520245,34812.0
103,2022-07-30 18:48:28.784330,36647.0
104,2022-07-30 18:48:33.038039,37853.0
105,2022-07-30 18:48:36.100692,37664.0
106,2022-07-30 18:48:39.194249,36477.0
107,2022-07-30 18:48:42.384764,37221.0
108,2022-07-30 18:48:44.570791,36973.0
109,2022-07-30 18:48:46.832013,35833.0
110,2022-07-30 18:48:50.751064,34676.0
111,2022-07-30 18:48:53.848172,38555.0
112,2022-07-30 18:48:56.901354,37129.0
113,2022-07-30 18:48:59.091870,36928.0
114,2022-07-30 18:49:02.200289,39096.0
115,2022-07-30 18:49:06.276043,35585.0
116,2022-07-30 18:49:07.586433,36841.0
117,2022-07-30 18:49:10.579376,39071.0
118,2022-07-30 18:49:12.783965,38862.0
119,2022-07-30 18:49:15.974223,35675.0
120,2022-07-30 18:49:19.820725,34462.0
121,2022-07-30 18:49:22.937504,38149.0
122,2022-07-30 18:49:25.350635,36829.0
123,2022-07-30 18:49:27.777563,37367.0
124,2022-07-30 18:49:30.192717,39102.0
125,2022-07-30 18:49:32.479721,39305.0
126,2022-07-30 18:49:33.769661,39083.0
127,2022-07-30 18:49:35.177117,38391.0
128,2022-07-30 18:49:37.317696,37675.0
129,2022-07-30 18:49:40.420712,38181.0
130,2022-07-30 18:49:43.515255,38411.0
131,2022-07-30 18:49:46.578965,36531.0
132,2022-07-30 18:49:49.525735,36452.0
133,2022-07-30 18:49:51.782972,34997.0
134,2022-07-30 18:49:54.460539,37651.0
135,2022-07-30 18:49:57.480784,39815.0
136,2022-07-30 18:50:00.778742,36939.0
137,2022-07-30 18:50:02.247570,36845.0
138,2022-07-30 18:50:04.599618,36409.0
139,2022-07-30 18:50:08.688846,35262.0
140,2022-07-30 18:50:11.873019,38759.0
141,2022-07-30 18:50:15.828914,37781.0
142,2022-07-30 18:50:18.156987,36191.0
143,2022-07-30 18:50:20.427238,36943.0
144,2022-07-30 18:50:22.686716,39000.0
145,2022-07-30 18:50:25.735425,38927.0
146,2022-07-30 18:50:28.171307,39424.0
147,2022-07-30 18:50:30.388877,38963.0
148,2022-07-30 18:50:32.635852,39137.0
149,2022-07-30 18:50:35.001687,39346.0
150,2022-07-30 18:50:37.344931,39000.0
151,2022-07-30 18:50:38.671191,37278.0
152,2022-07-30 18:50:41.059083,37669.0
153,2022-07-30 18:50:44.123292,39142.0
154,2022-07-30 18:50:46.384616,37417.0
155,2022-07-30 18:50:48.589392,37867.0
156,2022-07-30 18:50:50.670949,35411.0
157,2022-07-30 18:50:53.626458,36487.0
158,2022-07-30 18:50:57.668874,38200.0
159,2022-07-30 18:51:01.637287,36556.0
160,2022-07-30 18:51:04.736981,37356.0
161,2022-07-30 18:51:08.647105,35140.0
162,2022-07-30 18:51:11.940618,35214.0
163,2022-07-30 18:51:14.171848,37410.0
164,2022-07-30 18:51:17.302132,36899.0
165,2022-07-30 18:51:22.291361,38889.0
166,2022-07-30 18:51:25.627686,37847.0
167,2022-07-30 18:51:27.784938,38753.0
168,2022-07-30 18:51:30.048472,35588.0
169,2022-07-30 18:51:34.285461,39462.0
170,2022-07-30 18:51:36.681525,39650.0
171,2022-07-30 18:51:39.783897,36032.0
172,2022-07-30 18:51:43.177177,38353.0
173,2022-07-30 18:51:44.459832,34526.0
174,2022-07-30 18:51:45.824224,37345.0
175,2022-07-30 18:51:47.150559,35559.0
176,2022-07-30 18:51:49.257507,35040.0
177,2022-07-30 18:51:51.458892,38046.0
178,2022-07-30 18:51:55.757854,39660.0
179,2022-07-30 18:51:57.895555,38088.0
180,2022-07-30 18:52:01.148454,38331.0
181,2022-07-30 18:52:03.365497,36004.0
182,2022-07-30 18:52:06.315924,35267.0
183,2022-07-30 18:52:09.528899,37588.0
184,2022-07-30 18:52:12.787841,39504.0
185,2022-07-30 18:52:14.961403,37822.0
186,2022-07-30 18:52:17.962658,37217.0
187,2022-07-30 18:52:20.095045,35314.0
188,2022-07-30 18:52:22.220427,35843.0
189,2022-07-30 18:52:23.556990,39588.0
190,2022-07-30 18:52:25.675633,39694.0
191,2022-07-30 18:52:28.844995,36901.0
192,2022-07-30 18:52:32.028400,35283.0
193,2022-07-30 18:52:35.538517,34621.0
194,2022-07-30 18:52:37.669135,38815.0
195,2022-07-30 18:52:38.974505,36419.0
196,2022-07-30 18:52:41.288193,36572.0
197,2022-07-30 18:52:44.331160,39481.0
198,2022-07-30 18:52:48.563856,37436.0
199,2022-07-30 18:52:50.991845,36754.0
200,2022-07-30 18:52:54.922414,36088.0
201,2022-07-30 18:52:58.982897,38542.0
202,2022-07-30 18:53:01.269079,35364.0
203,2022-07-30 18:53:04.362259,36276.0
204,2022-07-30 18:53:07.460428,35953.0
205,2022-07-30 18:53:10.483939,35550.0
206,2022-07-30 18:53:13.419826,38186.0
207,2022-07-30 18:53:16.542440,37696.0
208,2022-07-30 18:53:19.735312,38461.0
209,2022-07-30 18:53:22.767901,34847.0
210,2022-07-30 18:53:24.957364,36466.0
211,2022-07-30 18:53:27.977366,35196.0
212,2022-07-30 18:53:30.334384,36863.0
213,2022-07-30 18:53:33.366078,34870.0
214,2022-07-30 18:53:38.458542,35736.0
215,2022-07-30 18:53:40.650630,35818.0
216,2022-07-30 18:53:44.496909,38444.0
217,2022-07-30 18:53:48.930430,38043.0
218,2022-07-30 18:53:51.897731,38399.0
219,2022-07-30 18:53:55.106498,35960.0
220,2022-07-30 18:53:57.482732,36042.0
221,2022-07-30 18:54:03.617754,34574.0
222,2022-07-30 18:54:06.858322,37929.0
223,2022-07-30 18:54:09.876761,35475.0
224,2022-07-30 18:54:12.837861,36608.0
225,2022-07-30 18:54:16.020041,35322.0
226,2022-07-30 18:54:18.135136,36589.0
227,2022-07-30 18:54:21.148610,39154.0
228,2022-07-30 18:54:22.470656,38788.0
229,2022-07-30 18:54:23.716735,38948.0
230,2022-07-30 18:54:25.806451,38619.0
231,2022-07-30 18:54:29.871930,37076.0
232,2022-07-30 18:54:32.881187,37093.0
233,2022-07-30 18:54:37.072944,37940.0
234,2022-07-30 18:54:41.043806,35773.0
235,2022-07-30 18:54:44.241424,39336.0
236,2022-07-30 18:54:48.590413,34919.0
237,2022-07-30 18:54:52.519434,35054.0
238,2022-07-30 18:54:55.494923,37300.0
239,2022-07-30 18:54:59.562585,39445.0
240,2022-07-30 18:55:02.665464,36364.0
241,2022-07-30 18:55:06.733157,35147.0
242,2022-07-30 18:55:09.665790,39786.0
243,2022-07-30 18:55:13.818935,37701.0
244,2022-07-30 18:55:16.933707,35205.0
245,2022-07-30 18:55:19.979193,38701.0
246,2022-07-30 18:55:22.126353,36662.0
247,2022-07-30 18:55:24.507785,35045.0
248,2022-07-30 18:55:27.738041,38410.0
249,2022-07-30 18:55:30.755618,34521.0
250,2022-07-30 18:55:33.801349,34569.0
251,2022-07-30 18:55:37.024410,35210.0
252,2022-07-30 18:55:40.107188,35635.0
253,2022-07-30 18:55:42.440006,39121.0
254,2022-07-30 18:55:45.697544,34461.0
255,2022-07-30 18:55:48.702610,36052.0
256,2022-07-30 18:55:50.975727,36469.0
257,2022-07-30 18:55:53.317603,37073.0
258,2022-07-30 18:55:54.687755,34806.0
259,2022-07-30 18:55:56.841104,36867.0
260,2022-07-30 18:55:59.025311,37260.0
261,2022-07-30 18:56:01.351181,35016.0
262,2022-07-30 18:56:03.533454,36988.0
263,2022-07-30 18:56:05.728554,34579.0
264,2022-07-30 18:56:07.029461,38598.0
265,2022-07-30 18:56:08.288773,36149.0
266,2022-07-30 18:56:10.556866,34769.0
267,2022-07-30 18:56:14.385585,37048.0
268,2022-07-30 18:56:17.689798,36388.0
269,2022-07-30 18:56:19.047681,37324.0
270,2022-07-30 18:56:20.300466,38938.0
271,2022-07-30 18:56:21.592854,36092.0
272,2022-07-30 18:56:23.085381,38486.0
273,2022-07-30 18:56:26.139019,39041.0
274,2022-07-30 18:56:28.381733,38652.0
275,2022-07-30 18:56:30.868767,34617.0
276,2022-07-30 18:56:33.833243,36781.0
277,2022-07-30 18:56:35.166667,38256.0
278,2022-07-30 18:56:36.503436,38019.0
279,2022-07-30 18:56:39.792080,36060.0
280,2022-07-30 18:56:42.773477,35034.0
281,2022-07-30 18:56:44.940142,35997.0
282,2022-07-30 18:56:47.111678,37529.0
283,2022-07-30 18:56:49.245152,34964.0
284,2022-07-30 18:56:52.160525,35077.0
285,2022-07-30 18:56:54.647724,36754.0
286,2022-07-30 18:56:56.810547,37103.0
287,2022-07-30 18:57:00.061193,39699.0
288,2022-07-30 18:57:04.546651,36840.0
289,2022-07-30 18:57:07.745251,38407.0
290,2022-07-30 18:57:11.837547,34690.0
291,2022-07-30 18:57:14.983555,38534.0
292,2022-07-30 18:57:18.063894,34616.0
293,2022-07-30 18:57:20.177910,39063.0
294,2022-07-30 18:57:22.307028,36740.0
295,2022-07-30 18:57:25.519591,35832.0
296,2022-07-30 18:57:28.492210,36076.0
297,2022-07-30 18:57:31.758473,35731.0
298,2022-07-30 18:57:37.917530,35458.0
299,2022-07-30 18:57:40.036531,36242.0
300,2022-07-30 18:57:41.330656,37273.0
301,2022-07-30 18:57:44.338698,34609.0
302,2022-07-30 18:57:45.709662,38119.0
303,2022-07-30 18:57:48.632119,37399.0
304,2022-07-30 18:57:49.952187,36402.0
305,2022-07-30 18:57:52.061727,39318.0
306,2022-07-30 18:57:55.121612,34848.0
307,2022-07-30 18:57:58.420568,38191.0
308,2022-07-30 18:58:02.370090,39243.0
309,2022-07-30 18:58:05.451381,38209.0
310,2022-07-30 18:58:06.781850,39791.0
311,2022-07-30 18:58:08.909309,38311.0
312,2022-07-30 18:58:10.994806,39143.0
313,2022-07-30 18:58:14.374573,34732.0
314,2022-07-30 18:58:15.746659,35595.0
315,2022-07-30 18:58:17.894158,35905.0
316,2022-07-30 18:58:21.056808,37640.0
317,2022-07-30 18:58:22.388913,35459.0
318,2022-07-30 18:58:25.642487,37234.0
319,2022-07-30 18:58:29.824685,37991.0
320,2022-07-30 18:58:31.990266,38870.0
321,2022-07-30 18:58:34.068933,38427.0
322,2022-07-30 18:58:35.301085,35974.0
323,2022-07-30 18:58:36.535077,37425.0
324,2022-07-30 18:58:37.970436,34949.0
325,2022-07-30 18:58:40.349662,39359.0
326,2022-07-30 18:58:43.279140,36038.0
327,2022-07-30 18:58:46.504292,36716.0
328,2022-07-30 18:58:49.718281,37437.0
329,2022-07-30 18:58:52.916909,34567.0
330,2022-07-30 18:58:54.225534,37800.0
331,2022-07-30 18:58:57.377757,35372.0
332,2022-07-30 18:59:00.507352,36997.0
333,2022-07-30 18:59:02.661234,35532.0
334,2022-07-30 18:59:03.996254,38458.0
335,2022-07-30 18:59:05.271054,34479.0
336,2022-07-30 18:59:06.580550,37742.0
337,2022-07-30 18:59:09.513603,35067.0
338,2022-07-30 18:59:12.520992,34782.0
339,2022-07-30 18:59:15.752966,38782.0
340,2022-07-30 18:59:19.649909,34847.0
341,2022-07-30 18:59:23.847368,38065.0
342,2022-07-30 18:59:26.903850,39742.0
343,2022-07-30 18:59:29.989038,36442.0
344,2022-07-30 18:59:33.041865,39192.0
345,2022-07-30 18:59:35.237521,37535.0
346,2022-07-30 18:59:38.377635,37095.0
347,2022-07-30 18:59:40.527117,34636.0
348,2022-07-30 18:59:41.813777,39020.0
349,2022-07-30 18:59:44.005898,35623.0
350,2022-07-30 18:59:47.051627,34816.0
351,2022-07-30 18:59:51.313946,38058.0
352,2022-07-30 18:59:54.327483,38269.0
353,2022-07-30 18:59:57.267923,38501.0
354,2022-07-30 18:59:58.683686,36822.0
355,2022-07-30 18:59:59.940047,35209.0
356,2022-07-30 19:00:02.088978,37363.0
357,2022-07-30 19:00:04.317807,35218.0
358,2022-07-30 19:00:06.521165,36192.0
359,2022-07-30 19:00:08.745103,38296.0
360,2022-07-30 19:00:11.797853,37165.0
361,2022-07-30 19:00:13.089888,34802.0
362,2022-07-30 19:00:14.351007,34879.0
363,2022-07-30 19:00:18.713976,36419.0
364,2022-07-30 19:00:21.952514,36164.0
365,2022-07-30 19:00:25.188462,36156.0
366,2022-07-30 19:00:28.149833,36988.0
367,2022-07-30 19:00:31.261472,35484.0
368,2022-07-30 19:00:35.124518,37208.0
369,2022-07-30 19:00:37.307739,37676.0
370,2022-07-30 19:00:40.563291,38686.0
371,2022-07-30 19:00:42.723817,38095.0
372,2022-07-30 19:00:46.960133,38911.0
373,2022-07-30 19:00:48.286049,36937.0
374,2022-07-30 19:00:49.766916,38590.0
375,2022-07-30 19:00:51.086601,37050.0
376,2022-07-30 19:00:52.423572,35933.0
377,2022-07-30 19:00:54.659604,35042.0
378,2022-07-30 19:00:56.848768,35749.0
379,2022-07-30 19:00:59.016835,36564.0
380,2022-07-30 19:01:01.451491,39706.0
381,2022-07-30 19:01:03.105436,35206.0
382,2022-07-30 19:01:05.246198,36131.0
383,2022-07-30 19:01:07.416429,39017.0
384,2022-07-30 19:01:09.652039,38031.0
385,2022-07-30 19:01:11.943526,38912.0
386,2022-07-30 19:01:13.285412,38274.0
387,2022-07-30 19:01:15.469826,38931.0
388,2022-07-30 19:01:16.772182,36327.0
389,2022-07-30 19:01:18.157301,35460.0
390,2022-07-30 19:01:20.359047,36024.0
391,2022-07-30 19:01:23.547182,35194.0
392,2022-07-30 19:01:25.778400,39683.0
393,2022-07-30 19:01:29.137447,34801.0
394,2022-07-30 19:01:30.449605,36808.0
395,2022-07-30 19:01:32.817923,36793.0
396,2022-07-30 19:01:34.192375,36978.0
397,2022-07-30 19:01:35.490783,36401.0
398,2022-07-30 19:01:36.848901,36406.0
399,2022-07-30 19:01:39.035862,34599.0
400,2022-07-30 19:01:41.268638,36041.0
401,2022-07-30 19:01:43.416995,34840.0
402,2022-07-30 19:01:45.558307,37418.0
403,2022-07-30 19:01:48.580340,37471.0
404,2022-07-30 19:01:50.745733,35629.0
405,2022-07-30 19:01:53.037602,38889.0
406,2022-07-30 19:01:55.190907,36573.0
407,2022-07-30 19:01:58.199138,39466.0
408,2022-07-30 19:02:00.413309,35751.0
409,2022-07-30 19:02:02.527834,37577.0
410,2022-07-30 19:02:04.640238,39736.0
411,2022-07-30 19:02:07.787402,37384.0
412,2022-07-30 19:02:11.629844,35637.0
413,2022-07-30 19:02:14.767713,38646.0
414,2022-07-30 19:02:16.070574,36896.0
415,2022-07-30 19:02:19.066213,35571.0
416,2022-07-30 19:02:23.026908,38337.0
417,2022-07-30 19:02:26.185364,34436.0
418,2022-07-30 19:02:28.326053,39037.0
419,2022-07-30 19:02:29.633315,37630.0
420,2022-07-30 19:02:32.055159,35984.0
421,2022-07-30 19:02:35.269705,36280.0
422,2022-07-30 19:02:38.220469,38872.0
423,2022-07-30 19:02:39.522220,35156.0
424,2022-07-30 19:02:41.625963,34404.0
425,2022-07-30 19:02:42.945990,34514.0
426,2022-07-30 19:02:45.140397,39155.0
427,2022-07-30 19:02:49.500720,38838.0
428,2022-07-30 19:02:53.486550,34976.0
429,2022-07-30 19:02:56.617743,38775.0
430,2022-07-30 19:02:59.703781,37695.0
431,2022-07-30 19:03:03.712177,35115.0
432,2022-07-30 19:03:06.826909,35558.0
433,2022-07-30 19:03:10.837605,35882.0
434,2022-07-30 19:03:15.102412,38871.0
435,2022-07-30 19:03:17.288448,36608.0
436,2022-07-30 19:03:21.259947,37588.0
437,2022-07-30 19:03:23.447923,35195.0
438,2022-07-30 19:03:26.429868,37329.0
439,2022-07-30 19:03:29.607674,39272.0
440,2022-07-30 19:03:33.825140,38184.0
441,2022-07-30 19:03:37.644017,35595.0
442,2022-07-30 19:03:41.570208,35589.0
443,2022-07-30 19:03:43.731737,39051.0
444,2022-07-30 19:03:47.767593,37665.0
445,2022-07-30 19:03:53.049464,35062.0
446,2022-07-30 19:03:55.354013,36891.0
447,2022-07-30 19:03:59.591516,37514.0
448,2022-07-30 19:04:03.025036,38629.0
449,2022-07-30 19:04:06.077627,35617.0
450,2022-07-30 19:04:10.008795,35153.0
451,2022-07-30 19:04:14.586217,34848.0
452,2022-07-30 19:04:17.730232,37130.0
453,2022-07-30 19:04:20.017405,36429.0
454,2022-07-30 19:04:23.214020,39455.0
455,2022-07-30 19:04:26.289275,37219.0
456,2022-07-30 19:04:28.511049,38172.0
457,2022-07-30 19:04:31.696607,37954.0
458,2022-07-30 19:04:33.859483,37755.0
459,2022-07-30 19:04:36.967049,36139.0
460,2022-07-30 19:04:40.910756,34823.0
461,2022-07-30 19:04:43.964688,36912.0
462,2022-07-30 19:04:46.932866,36131.0
463,2022-07-30 19:04:49.972638,34677.0
464,2022-07-30 19:04:54.005982,36089.0
465,2022-07-30 19:04:56.187784,37841.0
466,2022-07-30 19:04:58.443736,38349.0
467,2022-07-30 19:05:01.621763,39000.0
468,2022-07-30 19:05:04.691820,36094.0
469,2022-07-30 19:05:07.051540,35597.0
470,2022-07-30 19:05:09.193432,36766.0
471,2022-07-30 19:05:13.298095,39177.0
472,2022-07-30 19:05:17.369742,36764.0
473,2022-07-30 19:05:20.390029,36078.0
474,2022-07-30 19:05:22.529150,37568.0
475,2022-07-30 19:05:24.665530,38248.0
476,2022-07-30 19:05:26.854961,36822.0
477,2022-07-30 19:05:29.067088,38043.0
478,2022-07-30 19:05:32.215769,37190.0
479,2022-07-30 19:05:34.584197,37066.0
480,2022-07-30 19:05:35.883882,36222.0
481,2022-07-30 19:05:37.160732,36338.0
482,2022-07-30 19:05:38.581400,36323.0
483,2022-07-30 19:05:41.843336,37979.0
484,2022-07-30 19:05:45.056084,37007.0
485,2022-07-30 19:05:48.236541,39800.0
486,2022-07-30 19:05:50.471907,39690.0
487,2022-07-30 19:05:53.500169,37001.0
488,2022-07-30 19:05:55.931565,39351.0
489,2022-07-30 19:06:00.085714,36326.0
490,2022-07-30 19:06:04.394667,36607.0
491,2022-07-30 19:06:07.537294,39185.0
492,2022-07-30 19:06:10.653908,35660.0
493,2022-07-30 19:06:14.536690,36888.0
494,2022-07-30 19:06:19.768918,35005.0
495,2022-07-30 19:06:23.669298,34777.0
496,2022-07-30 19:06:27.562435,37024.0
497,2022-07-30 19:06:30.632746,37951.0
498,2022-07-30 19:06:33.807025,39177.0
499,2022-07-30 19:06:37.138997,39440.0
500,2022-07-30 19:06:40.313068,39318.0
501,2022-07-30 19:06:43.283840,38784.0
502,2022-07-30 19:06:46.496215,35748.0
503,2022-07-30 19:06:49.530090,34537.0
504,2022-07-30 19:06:53.420448,37658.0
505,2022-07-30 19:06:56.555521,35393.0
506,2022-07-30 19:07:00.741227,38637.0
507,2022-07-30 19:07:04.718826,36955.0
508,2022-07-30 19:07:10.578317,34558.0
509,2022-07-30 19:07:13.577945,36753.0
510,2022-07-30 19:07:16.024886,37291.0
511,2022-07-30 19:07:18.239501,36514.0
512,2022-07-30 19:07:22.348296,38484.0
513,2022-07-30 19:07:25.576171,34817.0
514,2022-07-30 19:07:28.803312,39552.0
515,2022-07-30 19:07:31.440042,38266.0
516,2022-07-30 19:07:34.451706,36182.0
517,2022-07-30 19:07:37.496690,37253.0
518,2022-07-30 19:07:40.651956,35942.0
519,2022-07-30 19:07:44.716768,35918.0
520,2022-07-30 19:07:47.707208,35831.0
521,2022-07-30 19:07:50.620384,39154.0
522,2022-07-30 19:07:55.985695,36393.0
523,2022-07-30 19:07:59.885297,35169.0
524,2022-07-30 19:08:02.099631,34833.0
525,2022-07-30 19:08:04.239025,38307.0
526,2022-07-30 19:08:06.449150,34456.0
527,2022-07-30 19:08:09.641529,35133.0
528,2022-07-30 19:08:12.755837,35490.0
529,2022-07-30 19:08:16.218013,35947.0
530,2022-07-30 19:08:20.155617,34442.0
531,2022-07-30 19:08:23.276257,37918.0
532,2022-07-30 19:08:26.498473,36602.0
533,2022-07-30 19:08:30.675178,39521.0
534,2022-07-30 19:08:32.818162,37552.0
535,2022-07-30 19:08:35.856059,35582.0
536,2022-07-30 19:08:38.018751,38509.0
537,2022-07-30 19:08:41.000787,35229.0
538,2022-07-30 19:08:45.075602,35215.0
539,2022-07-30 19:08:48.263685,37920.0
540,2022-07-30 19:08:52.308332,36701.0
541,2022-07-30 19:08:55.456256,37287.0
542,2022-07-30 19:08:57.571232,37041.0
543,2022-07-30 19:08:59.698388,38650.0
544,2022-07-30 19:09:02.935637,34478.0
545,2022-07-30 19:09:07.226056,37731.0
546,2022-07-30 19:09:10.352222,39154.0
547,2022-07-30 19:09:13.551940,34419.0
548,2022-07-30 19:09:17.471254,39110.0
549,2022-07-30 19:09:19.693250,34757.0
550,2022-07-30 19:09:22.666466,36612.0
551,2022-07-30 19:09:24.990611,38188.0
552,2022-07-30 19:09:27.162570,36940.0
553,2022-07-30 19:09:29.278529,36924.0
554,2022-07-30 19:09:31.435278,39394.0
555,2022-07-30 19:09:34.579026,37571.0
556,2022-07-30 19:09:37.660991,35035.0
557,2022-07-30 19:09:40.048771,38151.0
558,2022-07-30 19:09:42.376814,38297.0
559,2022-07-30 19:09:45.416270,35062.0
560,2022-07-30 19:09:48.491076,34717.0
561,2022-07-30 19:09:51.548972,37289.0
562,2022-07-30 19:09:54.660361,34587.0
563,2022-07-30 19:09:56.102603,37178.0
564,2022-07-30 19:09:59.062076,35927.0
565,2022-07-30 19:10:01.220589,35680.0
566,2022-07-30 19:10:04.257280,35491.0
567,2022-07-30 19:10:06.491385,37116.0
568,2022-07-30 19:10:08.720591,36038.0
569,2022-07-30 19:10:12.747808,39290.0
570,2022-07-30 19:10:15.805739,35148.0
571,2022-07-30 19:10:20.193751,38538.0
572,2022-07-30 19:10:22.745449,37578.0
573,2022-07-30 19:10:25.817001,37038.0
574,2022-07-30 19:10:29.746694,39732.0
575,2022-07-30 19:10:33.675968,39187.0
576,2022-07-30 19:10:37.244176,38078.0
577,2022-07-30 19:10:41.444910,36051.0
578,2022-07-30 19:10:45.281665,38398.0
579,2022-07-30 19:10:49.336908,34744.0
580,2022-07-30 19:10:53.127961,34827.0
581,2022-07-30 19:10:56.921633,38299.0
582,2022-07-30 19:11:00.751915,37376.0
583,2022-07-30 19:11:04.847044,34674.0
584,2022-07-30 19:11:07.951298,35800.0
585,2022-07-30 19:11:13.966804,35968.0
586,2022-07-30 19:11:16.129346,37595.0
587,2022-07-30 19:11:18.661773,37893.0
588,2022-07-30 19:11:19.876416,37198.0
589,2022-07-30 19:11:21.152273,36571.0
590,2022-07-30 19:11:23.219766,35651.0
591,2022-07-30 19:11:26.202557,37242.0
592,2022-07-30 19:11:28.422682,36724.0
593,2022-07-30 19:11:31.607337,35331.0
594,2022-07-30 19:11:34.826462,37752.0
595,2022-07-30 19:11:38.915170,35399.0
596,2022-07-30 19:11:42.982947,36108.0
597,2022-07-30 19:11:46.037930,38961.0
598,2022-07-30 19:11:49.083495,35663.0
599,2022-07-30 19:11:52.086711,36864.0
600,2022-07-30 19:11:58.245585,34505.0
601,2022-07-30 19:12:00.598075,35163.0
602,2022-07-30 19:12:03.596734,37254.0
603,2022-07-30 19:12:06.763498,35182.0
604,2022-07-30 19:12:08.873486,35203.0
605,2022-07-30 19:12:13.115167,38468.0
606,2022-07-30 19:12:15.308276,36141.0
607,2022-07-30 19:12:18.236318,38943.0
